doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
1013	test	0text1013.txt	51c396d5a4a263aa778eb448451794f34a2e4728a082f711b0350adcc3f68745	manual_review	weak_title_or_query_match	Background Regenerative therapies to mitigate Alzheimer's disease (AD) neuropathology have shown very limited success.	Overcoming the blood‒brain barrier: nanomedicine strategies for targeted delivery and multimodal therapy in Alzheimer's disease.	10.1080/10717544.2026.2645830	41863079	PMC13007410	2026	Drug delivery	Informa UK Limited	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1014	train	0text1014.txt	b865ac59fb9cd706a10f3ac6c87ddc28b31b7a23faa1b30a51d4c03e9b99b8ad	manual_review	weak_title_or_query_match	Introduction Objective and accessible markers for Alzheimer's disease (AD) and other dementias are critically needed.	Eye tracking as a diagnostic tool in Alzheimer's disease, mild cognitive impairment, and related dementias: a systematic review.	10.1002/dad2.70238	41476954	PMC12750316	2026	Alzheimer's & dementia (Amsterdam, Netherlands)	Wiley	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				http://creativecommons.org/licenses/by-nc-nd/4.0/|http://doi.wiley.com/10.1002/tdm_license_1.1	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1015	test	0text1015.txt	772b6b87c20d8029001325f46f54e3183d6cedcba70a27f85f18981bfd3a9fe1	high	first_sentence_match	"""The clinical diagnosis of Alzheimer's disease, at its early stage, remains a difficult task."""	Small nucleolar RNAs in plasma extracellular vesicles and their discriminatory power as diagnostic biomarkers of Alzheimer's disease.	10.1016/j.nbd.2021.105481	34411703	PMC9382696	2021	Neurobiology of disease	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by-nc-nd|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1017	train	0text1017.txt	4ca78299ae897b27b6d334fe2e49194365069dcd9a4fac18eeae3189c8657b36	manual_review	weak_title_or_query_match	Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and	Immuno-digital invasive cleavage assay for analyzing Alzheimer's amyloid ß-bound extracellular vesicles.	10.1186/s13195-022-01073-w	36184615	PMC9528138	2022	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1018	val	0text1018.txt	69d79036b95adbfdf7c9060236ea0daa6066b957cd8ca8f67ca2826de8dd4e06	manual_review	weak_title_or_query_match	Alzheimer's disease (AD) is the most common form of dementia, characterized by the accumulation of beta-amyloid plaques and the formation of neurofibrillary tangles.	Exploring molecular pathways in Alzheimer's disease neurodegeneration using biomarkers.	10.6026/973206300220047	41960503	PMC13058315	2026	Bioinformation	Biomedical Informatics	Y	cc by	True	hybrid	cc-by					manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1019	train	0text1019.txt	61d1c7d0127192e28547956ea0dfc2022ee15af5d43944d3464cb2e891c2468a	manual_review	weak_title_or_query_match	Extracellular vesicles (EVs) are gaining increased importance in fundamental research as key players in disease pathogenic mechanisms, but also in translational and clinical research due to their value in biomarker disco	Talks			PMC11208281	2024	FEBS open bio		N									manual_review	match_manual_review:weak_title_or_query_match; no_clear_redistribution_licence
1022	test	0text1022.txt	14468078513e1b26f1f0f295ae6e57510f5ba49db5e72197d96b771955db8da7	manual_review	weak_title_or_query_match	Extracellular vesicles (EVs) are secreted by any neural cells in the central nervous system for molecular clearance, cellular communications, and disease spread in multiple neurodegenerative diseases, including Alzheimer	Abstract			PMC12416199		ASN neuro		Y	cc by								manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1023	test	0text1023.txt	fb021bb6e0f22f4b42f8106e9375ce432b090687cf9471bc47ddcc8c424a4f66	manual_review	weak_title_or_query_match	Introduction The substantial link between apolipoprotein E (APOE) epsilon 4 allele and oxidative stress may underlie enhanced Alzheimer's disease (AD) risk.	Posters			PMC12307969	2025	FEBS open bio		N									manual_review	match_manual_review:weak_title_or_query_match; no_clear_redistribution_licence
1024	train	0text1024.txt	511d2f0c55d733f3e61d807dc871684bbf3ca3ad5fcf455799420e1c2a3beec0	high	abstract_prefix_exact_match	"""miRNAs play an important role in neurodegenerative diseases."""	Systematic Search for Novel Circulating Biomarkers Associated with Extracellular Vesicles in Alzheimer's Disease: Combining Literature Screening and Database Mining Approaches.	10.3390/jpm11100946	34683087	PMC8538213	2021	Journal of personalized medicine	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-nc|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	manual_review	restrictive_cc_licence:cc-by-nc
1025	train	0text1025.txt	83099dbbc8aac744c00992dc02d59172e9b2f897639ac9f7200ef4715c5e50f6	manual_review	weak_title_or_query_match	Background: Brain tissue-derived extracellular vesicles (bdEVs) play neurodegenerative and protective roles, including in Alzheimer's disease (AD).	The Role of Extracellular Vesicles as Diagnostic Tools in Gut-Brain Axis Disorders.	10.1007/s12035-025-05645-3	41498860	PMC12779703	2026	Molecular neurobiology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1028	train	0text1028.txt	4eb894577ebda6f22cce4d24e85732422892d40be1c769523911e3c75238db34	no_match	0	Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metaboli																	manual_review	match_no_match:0; no_clear_redistribution_licence
1030	train	0text1030.txt	c012795785bf0aed28aff7fea6a48ace00e5c31554046b20df1faff61972f752	manual_review	weak_title_or_query_match	Circulating neuronal extracellular vesicles (NEVs) of Alzheimer's disease (AD) patients show high Tau and beta-amyloid (A beta) levels, whereas their astrocytic EVs (AEVs) contain high complement levels.	ISEV2025 Abstract Book.	10.1002/jev2.70157	41147645	PMC12560119	2025	Journal of extracellular vesicles	Wiley	Y	cc by-nc-nd	True	gold	cc-by-nc-nd|other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1031	val	0text1031.txt	d867d1f90a953e0e724983159c352d0dd76364690f9bfc3fa1806398ad5f4f90	manual_review	weak_title_or_query_match	"""Introduction: In brain, extracellular vesicles (EVs) play an essential role in the neuron-glia interface and ensure the crosstalk between the brain and the periphery."""	Apolipoprotein E4-driven effects on inflammatory and neurotrophic factors in peripheral extracellular vesicles from cognitively impaired, no dementia participants who converted to Alzheimer's disease.	10.1002/trc2.12124	33537405	PMC7842191	2021	Alzheimer's & dementia (New York, N. Y.)	Wiley	Y	cc by-nc-nd	True	gold	cc-by-nc-nd|cc-by-sa|other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1032	train	0text1032.txt	c2ef16458e7ab9e1c85cbc3dad4fca6fe5d867a4e50a83b69b71b10fa30d9feb	manual_review	weak_title_or_query_match	Background Plasma extracellular vesicles (pEV) can harbor a diverse array of factors including active proteases and the amyloid-precursor-protein (APP) cleavage product A beta, involved in plaque formation in Alzheimer's	Alzheimer's disease protease-containing plasma extracellular vesicles transfer to the hippocampus via the choroid plexus.	10.1016/j.ebiom.2022.103903	35220044	PMC8889140	2022	EBioMedicine	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd|other-oa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1036	test	0text1036.txt	a6e79e8d5e90be07b6f31d199b290777e30c0606ace89c561d57303a4a08067c	high	abstract_prefix_exact_match	"""The gut microbiota represents a diverse and dynamic population of microorganisms that can influence the health of the host."""	Helicobacter pylori-derived outer membrane vesicles contribute to Alzheimer's disease pathogenesis via C3-C3aR signalling.	10.1002/jev2.12306	36792546	PMC9931688	2023	Journal of extracellular vesicles	Wiley	Y	cc by-nc	True	gold	cc-by|cc-by-nc				http://creativecommons.org/licenses/by-nc/4.0/	manual_review	restrictive_cc_licence:cc-by-nc
1038	train	0text1038.txt	63d147be418378b7b3e091a1296732eebda28fb94c71ac5cbbee1ffece1f636f	no_match	0	IntroductionLimbic predominant age related TDP-43 encephalopathy neuropathological change (LATE-NC) is a recently characterized brain disease that mimics Alzheimer's disease (AD) clinically.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1040	train	0text1040.txt	e8845d5dbb1af35c577f5e52cf09e8bda49e21c8ddd5a82d6b6220ae5d6ab3d6	manual_review	weak_title_or_query_match	A beta metabolism in the brain is mediated by endocytosis, one part of the intracellular membrane trafficking system.	Disruption of Synaptic Vesicle Trafficking in Alzheimer's and Parkinson's Disease: Mechanisms and Therapeutic Implication.	10.3390/ijms27073089	41977275	PMC13073225	2026	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1045	train	0text1045.txt	e27d93539758f9caa69b611ab555cd67f8bdf2d316982662a51027cc81d71fb3	no_match	0	IntroductionExtracellular vesicles (EVs) may propagate and modulate Alzheimer's disease (AD) pathology.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1048	test	0text1048.txt	6b13ee19ba3accca36b5575fa81e7d798cad725b50f379fe071685571a09a0b9	manual_review	weak_title_or_query_match	"""Background: Plasma neuronal-derived extracellular vesicles (NDEV) contain proteins of pathological, diagnostic, and therapeutic relevance."""	Modulation of Amyloid-β and Tau in Alzheimer's Disease Plasma Neuronal-Derived Extracellular Vesicles by Cerebrolysin® and Donepezil.	10.3233/jad-220575	36155516	PMC9697063	2022	Journal of Alzheimer's disease : JAD	SAGE Publications	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1050	val	0text1050.txt	92185fbe11b06c006b72e7522ca1bb05813763a73a4dd17d88f3954ef336435d	manual_review	weak_title_or_query_match	Background: Blood biomarkers that can be used for preclinical Alzheimer's disease (AD) diagnosis would enable trial enrollment at a time when the disease is potentially reversible.	2026 Alzheimer's disease facts and figures			PMC13098189	2026	Alzheimer's & dementia : the journal of the Alzheimer's Association		Y	cc by-nc-nd								manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1053	train	0text1053.txt	4e906e750df1ee1a731b7ac75a5544807c0f4d71bef80453219dacca3f92b01b	high	abstract_prefix_exact_match	"""Tauopathies are neurodegenerative disorders involving the accumulation of tau isoforms in cell subpopulations such as astrocytes."""	Accumulation of Tau in Extracellular Vesicles Disturbs the Astrocytic Mitochondrial System	10.1101/2023.02.15.527595			2023		openRxiv	N		True	green	cc-by-nc-nd					manual_review	restrictive_cc_licence:cc-by-nc-nd
1054	train	0text1054.txt	44e312546f4425638f8f94f3330b34f26c786eb902975b77438c2e8faf6b02fa	high	abstract_prefix_exact_match	"""There are different modalities of intercellular communication governed by cellular homeostasis."""	Extracellular Vesicles, Stem Cells and the Role of miRNAs in Neurodegeneration.	10.2174/1570159x19666210817150141	34414870	PMC9881087	2022	Current neuropharmacology	Bentham Science Publishers Ltd.	Y	cc by-nc	True	green	cc-by-nc					manual_review	restrictive_cc_licence:cc-by-nc
1056	train	0text1056.txt	4a4fbe9c63dccaea1c5e764db09f6dfad913224604b43c766b5e2ccd07641a92	high	abstract_prefix_exact_match	"""In neurodegenerative diseases, extracellular vesicles (EVs) transfer pathogenic molecules and are consequently involved in disease progression."""	Human neural cell type-specific extracellular vesicle proteome defines disease-related molecules associated with activated astrocytes in Alzheimer's disease brain.	10.1002/jev2.12183	35029059	PMC8758831	2022	Journal of extracellular vesicles	Wiley	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd|other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1058	test	0text1058.txt	a8878d5093704f1d984284e2d0938a8741c6544de3769ec7e4486b7a60e6bc4a	manual_review	weak_title_or_query_match	Background: Type 1 diabetes (T1D) is a complex autoimmune disorder whose pathogenesis involves an intricate interplay between beta cells of the pancreatic islet, other islet cells, and cells of the immune system.	The Role of Ferroptosis in Diabetes Pathogenesis: Therapeutic Implications of Hydrogen Sulfide and Its Reactive Metabolites.	10.3390/antiox15030369	41897515	PMC13023684	2026	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1059	train	0text1059.txt	0b839c222ea8f697e4b4d75d706676f48b558d290467066cb893b073234bc5ad	no_match	0	Blommer et al. report that the protein cargo of neuronal extracellular vesicles could serve as a biomarker for cognitive impairment in Parkinson's disease: immunoassays reveal differences in alpha-synuclein, phosphorylat																	manual_review	match_no_match:0; no_clear_redistribution_licence
1060	train	0text1060.txt	7c6259a4a359a6636ab7987b42dcd51c0b8fa2398904729a2709f9f28cd055f0	high	abstract_prefix_exact_match	"""It is clear from Part I of this series that extracellular vesicles (EVs) play a critical role in maintaining the homeostasis of most, if not all, normal physiological systems."""	In sickness and in health: The functional role of extracellular vesicles in physiology and pathology in vivo: Part II: Pathology: Part II: Pathology.	10.1002/jev2.12190	35041301	PMC8765328	2022	Journal of extracellular vesicles	Wiley	Y	cc by	True	gold	cc-by|cc-by-nc-nd|other-oa				http://creativecommons.org/licenses/by/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1061	train	0text1061.txt	6bd12b7b71989250b5c5ceea0069c5a3d55d75512192bd1fd81b0c556d6a3529	high	abstract_prefix_exact_match	"""The formation of extracellular vesicles (EVs) is induced by the sphingolipid ceramide."""	Function of ceramide transfer protein for biogenesis and sphingolipid composition of extracellular vesicles.	10.1002/jev2.12233	35642450	PMC9156972	2022	Journal of extracellular vesicles	Wiley	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd|other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1066	val	0text1066.txt	3dd4f005e648309c7ad71a2b0113a702d60b6bd236e58315e13cfef8c6cb29b2	high	abstract_prefix_exact_match	"""A relationship between environmental exposure to air pollution and cognitive impairment and neurological disorders has been described."""	Role of brain extracellular vesicles in air pollution-related cognitive impairment and neurodegeneration.	10.1016/j.envres.2021.112316	34728237	PMC8671239	2022	Environmental research	Elsevier BV	N		True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	manual_review	unclassified_licence:https://doi.org/10.15223/policy-004|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0
1067	val	0text1067.txt	0ac4cc27c3a920ae34e97d9731362f34976c196b7008f4a1f7203757f6f66d7e	high	abstract_prefix_exact_match	"""Extracellular Vesicles (EVs) are released during various pathophysiological processes and reflect the state of their cell of origin."""	Zebrafish as a preclinical model for Extracellular Vesicle-based therapeutic development.	10.1016/j.addr.2021.05.025	34058284		2021	Advanced drug delivery reviews	Elsevier BV	N		True	green	other-oa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	manual_review	unclassified_licence:http://www.elsevier.com/open-access/userlicense/1.0|https://doi.org/10.15223/policy-004|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0|other-oa
1068	train	0text1068.txt	59db9f219cd2e271892ed43047ed283fe830346ad94abe654a348ef6e4344e5f	no_match	0	Extracellular vesicles (EVs) are indispensable mediators of intercellular communication, but they can also assume a nefarious role by ferrying pathological cargo that contributes to neurological, oncological, inflammator																	manual_review	match_no_match:0; no_clear_redistribution_licence
1069	test	0text1069.txt	13c26cee41a52dded840c85b686e60af8a70709e45d5c94236add1b0b85f4a8b	manual_review	weak_title_or_query_match	The hallmarks of Alzheimer's disease (AD) pathology are senile plaques containing amyloid-beta (A beta) and neurofibrillary tangles containing hyperphosphorylated tau.	Robust immunohistochemical detection of α-synuclein, tau and amyloid-β in human brain tissue archived for up to 78 years.	10.17879/freeneuropathology-2026-9375	41883682	PMC13011982	2026	Free neuropathology		Y	cc by	True	green	cc-by					manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1072	train	0text1072.txt	32bf6aa4c9643d3b72def60238fb9d75e878ce1ba644ee58f021858595230db6	high	abstract_prefix_exact_match	"""Chronic Traumatic Encephalopathy (CTE) is a tauopathy that affects individuals with a history of exposure to repetitive head impacts, including National Football League (NFL) players."""	Proteomic Profiling of Extracellular Vesicles Separated from Plasma of Former National Football League Players at Risk for Chronic Traumatic Encephalopathy.	10.14336/ad.2020.0908	34527415	PMC8407879	2021	Aging and disease	Aging and Disease	Y	cc by	True	gold	cc-by|cc-by-nc-nd					manual_review	restrictive_cc_licence:cc-by-nc-nd
1074	train	0text1074.txt	0ffb8c26611822a080609b1dfd645ccad4a93f26f56827b624e096c316bf453a	no_match	0	ObjectivesThere is a lack of effective biomarkers for neurodegenerative diseases (NDs) such as Alzheimer's disease (AD), Parkinson's disease (PD), amyotrophic lateral sclerosis (ALS), and frontotemporal dementia.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1076	train	0text1076.txt	6fb9d02cccf0ca07db8f91cd992484cc93faf338ae3ea5f62b6762a0d07f9bcc	high	abstract_prefix_exact_match	"""Extracellular vesicles have been identified as pivotal mediators of intercellular communication with critical roles in physiological and pathological conditions."""	Circulating extracellular vesicles: friends and foes in neurodegeneration.	10.4103/1673-5374.320972	34380883	PMC8504375	2022	Neural regeneration research	Medknow	Y	cc by-nc-sa	True	gold	cc-by|cc-by-nc-sa|cc-by-sa|other-oa					manual_review	restrictive_cc_licence:cc-by-nc-sa
1077	train	0text1077.txt	57168b3c4afc2c10fd11b8db0fa75ce2f76dbd8eaa4817e15a8ad5f72ff4d032	high	abstract_prefix_exact_match	"""Stem cell-based therapy is a promising approach for treating a variety of disorders, including acute brain insults and neurodegenerative diseases."""	Stem cell-derived extracellular vesicle therapy for acute brain insults and neurodegenerative diseases.		35000673	PMC8810548	2022	BMB reports		Y	cc by-nc								manual_review	restrictive_cc_licence:cc-by-nc
1079	train	0text1079.txt	bdd27046d9588ad394320ef966a9fa9da6d9bcb631ca8d9f4a85a91448857ca3	manual_review	weak_title_or_query_match	"""Background: aFGF content in serum and cerebrospinal fluid is increased in Alzheimer's disease (AD) patients and attenuates the activation of astrocytes."""	Extracellular vesicles derived from astrocyte-treated with haFGF<sub>14-154</sub> attenuate Alzheimer phenotype in AD mice.	10.7150/thno.70951	35664060	PMC9131260	2022	Theranostics	Ivyspring International Publisher	Y	cc by	True	gold	cc-by					manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1080	test	0text1080.txt	c2b55b1e96596e1b89a9795703759034b362802eb8779e23eb4f9ddcfa07f2bb	manual_review	weak_title_or_query_match	"""Alzheimer's disease (AD) is the most common neurodegenerative disorder."""	Tiny Titans, Big Promise: Nanotechnology and microRNA in the Fight Against Alzheimer's Disease.	10.1016/j.arr.2026.103149	42055093		2026	Ageing research reviews	Elsevier BV	N		False	closed					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	manual_review	match_manual_review:weak_title_or_query_match; oa_status_not_redistributable:closed
1083	train	0text1083.txt	fb5dbd6b8172020ca2fcfbfeeb169245d9cbecf42114fd8d005263875eaaeda8	high	abstract_prefix_exact_match	"""Multiple sclerosis (MS) is a debilitating degenerative disease characterized by an immunological attack on the myelin sheath leading to demyelination and axon degeneration."""	The Molecular Mechanisms Through Which Placental Mesenchymal Stem Cell-Derived Extracellular Vesicles Promote Myelin Regeneration.	10.1002/adbi.202101099	35023637	PMC9225676	2022	Advanced biology	Wiley	N		True	green					http://onlinelibrary.wiley.com/termsAndConditions#am|http://onlinelibrary.wiley.com/termsAndConditions#vor	manual_review	unclassified_licence:http://onlinelibrary.wiley.com/termsandconditions#am|http://onlinelibrary.wiley.com/termsandconditions#vor
1084	test	0text1084.txt	f5eac13ccf5d858e3aec04efb5bfeb47689993c5a1b0bd9b310a0fd624e4c603	high	abstract_prefix_short_match	"""People living with HIV (PLH) have significantly higher rates of cognitive impairment (CI) and major depressive disorder (MDD) versus the general population."""	Neutral sphingomyelinase 2 inhibition attenuates extracellular vesicle release and improves neurobehavioral deficits in murine HIV.	10.1016/j.nbd.2022.105734	35462006	PMC9202342	2022	Neurobiology of disease	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1085	train	0text1085.txt	be87090aaa3d9682e13f4cb2d133fe76351eb538b6394aa59809ad23ec40b392	high	abstract_prefix_exact_match	"""Pathological tau proteins in patients with Alzheimer's disease (AD) mainly accumulate in the form of neurofibrillary tangles (NFTs) and neuritic plaques (NPs)."""	Differential expression of tau species and the association with cognitive decline and synaptic loss in Alzheimer's disease.	10.1002/alz.12518	34873815	PMC9170833	2022	Alzheimer's & dementia : the journal of the Alzheimer's Association	Wiley	N		True	green					http://onlinelibrary.wiley.com/termsAndConditions#vor	manual_review	unclassified_licence:http://onlinelibrary.wiley.com/termsandconditions#vor
1086	train	0text1086.txt	1a9c67a85dd4648197cf2f6d5d02d40fcacbb5bc9bf2b3a1090fef05c1a6ef7a	manual_review	weak_title_or_query_match	"""Background Extracellular vesicles (EVs), including small EVs (sEVs) such as exosomes, exhibit great potential for the diagnosis and treatment of brain disorders, representing a valuable tool for precision medicine."""	A novel isolation method for spontaneously released extracellular vesicles from brain tissue and its implications for stress-driven brain pathology.	10.1186/s12964-023-01045-z	36782237	PMC9926669	2023	Cell communication and signaling : CCS	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1088	val	0text1088.txt	61f9f83d4d3a896fdb57b08623bd99cca62e6ed0d0d10fe9a64d524ab4ca916e	manual_review	weak_title_or_query_match	Background Recent studies suggest that microglia contribute to tau pathology progression in Alzheimer's disease.	Peripheral Insulin Resistance and Alzheimer's Disease: Possible Mediators Including Extracellular Vesicles.	10.1111/ggi.70483	41969120	PMC13071792	2026	Geriatrics & gerontology international	Wiley	Y	cc by	True	hybrid	cc-by				http://creativecommons.org/licenses/by/4.0/|http://doi.wiley.com/10.1002/tdm_license_1.1	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1090	train	0text1090.txt	3fc3146b1f6a211aea0e90ea22d635701eae13805b468a11c9b75819ab5993be	high	abstract_prefix_exact_match	"""The observation that aging is regulated by microRNAs (miRNA) and at the same time represents the greatest risk factor for Alzheimer's disease (AD), prompted us to examine the circulating miRNA network in AD beyond aging."""	Missorting of plasma miRNAs in aging and Alzheimer's disease.	10.1111/jnc.15801	36892419		2023	Journal of neurochemistry	Wiley	N	cc by-nc-nd	True	hybrid	cc-by-nc-nd				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1093	val	0text1093.txt	7f5c0385c382a44c239608e96df6b6d7e1fa0293e2e69c81be342e1a2cb66841	manual_review	weak_title_or_query_match	Extracellular vesicles (EVs) are very promising biomarkers for the diagnosis of various diseases, including cardiovascular, infectious and neurodegenerative disorders.	Extracellular vesicles in laboratory medicine: a review and outlook.	10.3389/fcell.2025.1709461	41278193	PMC12631457	2025	Frontiers in cell and developmental biology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1098	test	0text1098.txt	2d1c98e6e05e114953ce79d21f17a0310b323d1572221b568159faff8df0c62f	high	abstract_prefix_exact_match	"""Tauopathies are neurodegenerative diseases characterized by tau inclusions in brain cells."""	Extracellular vesicles: Major actors of heterogeneity in tau spreading among human tauopathies.	10.1016/j.ymthe.2021.09.020	34563677	PMC8821971	2022	Molecular therapy : the journal of the American Society of Gene Therapy	Elsevier BV	Y	cc by-nc-nd	True	bronze	cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1099	train	0text1099.txt	e3fbb691692795ce1b58555dcddea42bf655d43096f800e58414c8ae72f67339	manual_review	weak_title_or_query_match	One of the hallmarks of Alzheimer's disease (AD) pathogenesis is believed to be the production and deposition of amyloid-beta (A beta) peptide into extracellular plaques.	Experimental and translational models of Alzheimer's disease: From neurodegeneration to novel therapeutic insights.	10.1016/j.tjpad.2026.100498	41619411	PMC12874412	2026	The journal of prevention of Alzheimer's disease	Elsevier BV	Y	cc by	True	diamond	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1100	train	0text1100.txt	0ff9878495d95e98434dc3ca16342940aac0f0399b8aca5a22a584580f81ff95	high	abstract_prefix_exact_match	"""Mesenchymal stem cells are multipotent cells that possess anti-inflammatory, anti-apoptotic and immunomodulatory properties."""	Potential effects of mesenchymal stem cell derived extracellular vesicles and exosomal miRNAs in neurological disorders.	10.4103/1673-5374.313026	33907007	PMC8374551	2021	Neural regeneration research	Medknow	Y	cc by-nc-sa	True	gold	cc-by-nc-sa|cc-by-sa|other-oa					manual_review	restrictive_cc_licence:cc-by-nc-sa
