doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
379	test	0text379.txt	8cc9316dfc4972e6a6decb4f8816401e9f224a1d894ddd87865445f9cacf0662	high	abstract_prefix_exact_match	"""Brain-derived neurotrophic factor (BDNF) is involved in the survival and maturation of neurons, and also promotes and controls neurogenesis"" || ""Brain-derived neurotrophic factor (BDNF) is involved in the survival and maturation of neurons, and also promotes and controls"" || ""it difficult to assess its severity; however, molecular markers may be helpful. The aim of the study was"" || ""between BDNF levels and clinical profiles and HD severity were also investigated. The BDNF level was significantly lower"" || ""BDNF levels were associated with a better neurological examination, independence, and functional evaluation, in contrast to later HD"" || Brain-derived neurotrophic factor (BDNF) is involved in the survival and maturation of neurons, and also promotes and controls neurogenesis"	The Utility of BDNF Detection in Assessing Severity of Huntington's Disease.	10.3390/jcm10215181	34768699	PMC8584708	2021	Journal of clinical medicine	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
437	train	0text437.txt	3b2f04b328c50d8be59de7bbe2466db1b7459cfa6d25fb35766c88c34cbbca16	high	abstract_prefix_exact_match	"""Neurotrophins, such as brain-derived neurotrophic factor (BDNF), are essential for neuronal survival and growth"" || ""Neurotrophins, such as brain-derived neurotrophic factor (BDNF), are essential for neuronal survival and growth. The signaling cascades initiated by BDNF and its receptor are the key regulators of synaptic plasticity, which plays important"" || ""Neurotrophins, such as brain-derived neurotrophic factor (BDNF), are essential for neuronal survival and growth. The signaling cascades initiated"" || ""are the key regulators of synaptic plasticity, which plays important role in learning and memory formation. Changes in"" || ""and Huntington's disease, and have been linked with the symptoms and course of these diseases. This review summarizes"" || ""summarizes the current understanding of the role of BDNF in several neurodegenerative diseases, as well as the underlying"" || Neurotrophins, such as brain-derived neurotrophic factor (BDNF), are essential for neuronal survival and growth"	Recent Advances on the Role of Brain-Derived Neurotrophic Factor (BDNF) in Neurodegenerative Diseases.	10.3390/ijms23126827	35743271	PMC9224343	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
438	train	0text438.txt	27d0277593940f3d80c61ef29a568e6ada9aa51fde364eae61d9f9486b347eaa	high	abstract_prefix_exact_match	"""Retinal alterations have recently been associated with numerous neurodegenerative diseases"" || ""Retinal alterations have recently been associated with numerous neurodegenerative diseases. Rhodopsin is a G-protein coupled receptor found in the rod cells of the retina. As a biomarker associated with retinal thinning and degeneration, it"" || ""Retinal alterations have recently been associated with numerous neurodegenerative diseases. Rhodopsin is a G-protein coupled receptor found in"" || ""receptor found in the rod cells of the retina. As a biomarker associated with retinal thinning and degeneration"" || ""early detection and monitoring of several neurodegenerative diseases. In this review article, we summarize the findings of correlations"" || ""several neurodegenerative diseases. In this review article, we summarize the findings of correlations between rhodopsin and several neurodegenerative"" || Retinal alterations have recently been associated with numerous neurodegenerative diseases"	Rhodopsin: A Potential Biomarker for Neurodegenerative Diseases.	10.3389/fnins.2020.00326	32351353	PMC7175229	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
453	train	0text453.txt	b07db306ba061cc0c8176e6605698d34c5212f092a3b6fcaa7436dcf8edde104	high	abstract_prefix_exact_match	"""Aberrant accumulation of misfolded proteins into amyloid deposits is a hallmark in many age-related neurodegenerative diseases, including Alzheimer's disease (AD), Parkinson's disease (PD), Huntington's disease (HD), and amyotrophic lateral"" || ""Aberrant accumulation of misfolded proteins into amyloid deposits is a hallmark in many age-related neurodegenerative diseases, including Alzheimer's"" || ""characteristic pattern during the disease. This has been attributed to a prion-like behavior of amyloid-type aggregates, which involves"" || ""to prevent damage. With increasing age, however, the capacity of this proteostasis network tends to decrease, which enables"" || ""protein misfolding diseases. This review article focuses on the steps of prion-like propagation from initial misfolding and self-templated"" || Aberrant accumulation of misfolded proteins into amyloid deposits is a hallmark in many age-related neurodegenerative diseases, including Alzheimer's disease (AD), Parkinson's disease (PD), Huntington's disease (HD), and"	Molecular Chaperones: A Double-Edged Sword in Neurodegenerative Diseases.	10.3389/fnagi.2020.581374	33132902	PMC7572858	2020	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
468	train	0text468.txt	1b1e68fb2a04c146acf1c66a130f75ebd78475084f8ed68b08cc1e6ff55e1ee8	high	abstract_phrase_match	"""Background Spectral-domain optical coherence tomography (OCT) may detect retinal changes as a biomarker in neurodegenerative diseases like manifest Huntington's disease (HD)"" || ""Background Spectral-domain optical coherence tomography (OCT) may detect retinal changes as a biomarker in neurodegenerative diseases like manifest Huntington's disease (HD). We investigate macular retinal layer thicknesses in a premanifest"" || ""Background Spectral-domain optical coherence tomography (OCT) may detect retinal changes as a biomarker in neurodegenerative diseases like manifest"" || ""values were determined for each sector of all macular retinal layers, the mean of all sectors and the"" || ""analyses comprised n = 24 pre-HD participants (n = 10 male, n = 14 female) and n ="" || Background Spectral-domain optical coherence tomography (OCT) may detect retinal changes as a biomarker in neurodegenerative diseases like manifest Huntington's disease (HD)"	No optical coherence tomography changes in premanifest Huntington's disease mutation carriers far from disease onset.	10.1002/brb3.2592	35511084	PMC9226796	2022	Brain and behavior	Wiley	Y	cc by	True	gold	cc-by				http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
472	train	0text472.txt	1d37de6945cc2ee193bb5ce8b6378a1d567dab510dd10c8a21601bb6b29a5df2	high	abstract_phrase_match	"""multiple disciplines for treatment and care of patient and family. These health care providers need inter- and multidisciplinary"" || ""care network comprising all the needed professionals and services. In the health care system, the role of a"""	What we don't need to prove but need to do in multidisciplinary treatment and care in Huntington's disease: a position paper.	10.1186/s13023-023-02622-8	36717864	PMC9887752	2023	Orphanet journal of rare diseases	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by
502	test	0text502.txt	273beef5c3fbd50424be18457640e5ae0970cfd3ad4634e13e8db23275e52530	high	abstract_prefix_exact_match	"""The hypothesis that pathogenic protein aggregates associated with neurodegenerative diseases spread from cell-to-cell in the brain in a manner akin to infectious prions has gained substantial momentum due to an explosion of research in the"" || ""The hypothesis that pathogenic protein aggregates associated with neurodegenerative diseases spread from cell-to-cell in the brain in a"" || ""in the past 10-15 years. Here, we review current evidence supporting the existence of prion-like mechanisms in Huntington's"" || ""in vivo and in vitro models of HD that strongly support prion-like features of the mutant HTT (mHTT)"" || ""endocytic and exocytic mechanisms, tunneling nanotubes, and nonneuronal cells in mHTT propagation in the brain. We discuss mechanisms"" || The hypothesis that pathogenic protein aggregates associated with neurodegenerative diseases spread from cell-to-cell in the brain in a manner akin to infectious prions has gained substantial momentum due to an explosion"	Hunting for the cause: Evidence for prion-like mechanisms in Huntington's disease.	10.3389/fnins.2022.946822	36090278	PMC9448931	2022	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
540	val	0text540.txt	70298fadbed7ac69a02217577c76d4f993fefa21ac1ed717c5e9a4fb3ce507e7	high	abstract_prefix_exact_match	"""Cysteine is a semi-essential amino acid that not only plays an essential role as a component of protein synthesis, but also in the generation of numerous sulfur-containing molecules such as the antioxidant glutathione and coenzyme A"" || ""Cysteine is a semi-essential amino acid that not only plays an essential role as a component of protein"" || ""synthesis, but also in the generation of numerous sulfur-containing molecules such as the antioxidant glutathione and coenzyme A"" || ""in Huntington's disease (HD), a neurodegenerative disorder triggered by the expansion of polyglutamine repeats in the protein huntingtin"" || ""the expansion of polyglutamine repeats in the protein huntingtin. In this study, we showed that cysteine metabolism is"" || Cysteine is a semi-essential amino acid that not only plays an essential role as a component of protein synthesis, but also in the generation of numerous sulfur-containing molecules such as the antioxidant glutathione an"	Mutant Huntingtin Derails Cysteine Metabolism in Huntington's Disease at Both Transcriptional and Post-Translational Levels.	10.3390/antiox11081470	36009188	PMC9404835	2022	Antioxidants (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
552	train	0text552.txt	c4bd547fffe89df3328dc981e8b8d64542ac1c449aa1d38ceb80bbd4b55f649d	high	abstract_prefix_exact_match	"""Alzheimer's disease (AD) and Parkinson's disease (PD) are the most common neurodegenerative diseases (NDs), presenting a broad range of symptoms from motor dysfunctions to psychobehavioral manifestations"" || ""Alzheimer's disease (AD) and Parkinson's disease (PD) are the most common neurodegenerative diseases (NDs), presenting a broad range"" || ""current diagnostic criteria based on pathology and symptomatology are of little value for the sake of disease prevention"" || ""neurotoxic KYNs in NDs, increases of anti-inflammatory cytokines in AD, PD, Huntington's disease (HD), Creutzfeldt-Jakob disease, and human"" || ""confirmed activation of adaptive immune response, and suggested a possible role in the decrease of neuromodulatory KYNs, all"" || Alzheimer's disease (AD) and Parkinson's disease (PD) are the most common neurodegenerative diseases (NDs), presenting a broad range of symptoms from motor dysfunctions to psychobehavioral manifestations"	Exploring the Etiological Links behind Neurodegenerative Diseases: Inflammatory Cytokines and Bioactive Kynurenines.	10.3390/ijms21072431	32244523	PMC7177899	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
573	train	0text573.txt	409f6a1d055141eb1d6ed00f90343eef3248de2a032eeed16c13678da2ef1e31	high	abstract_prefix_exact_match	"""A ribosome typically moves at a particular rate on a given mRNA transcript to decode the nucleic acid information required to synthesize proteins"" || ""A ribosome typically moves at a particular rate on a given mRNA transcript to decode the nucleic acid information required to synthesize proteins. The speed and directionality of the ribosome movements during mRNA translation are determined"" || ""A ribosome typically moves at a particular rate on a given mRNA transcript to decode the nucleic acid"" || ""mRNA translation are determined by the mRNA sequence and structure and by various decoding factors. However, the molecular"" || ""but the mechanistic details are unclear. This is a major problem because identifying the factors that determine protein"" || ""incurable diseases like neurodegenerative disorders. Based on our recent study (Eshraghi et al., Nat Commun 12(1):1461; doi: 10.1038/s41467-021-21637-y)"" || A ribosome typically moves at a particular rate on a given mRNA transcript to decode the nucleic acid information required to synthesize proteins"	Ribosome traffic jam in neurodegeneration: decoding hurdles in Huntington disease.	10.15698/cst2021.06.251	34124583	PMC8166216	2021	Cell stress	Shared Science Publishers OG	Y	cc by	True	gold	cc-by|cc-by-sa					include_text	clear_permissive_licence:cc-by|cc-by-sa
574	test	0text574.txt	fd5bc2dd2ba678d15fb7bfcad53d43e3ee33ccf2ec3e46f3b6adee6b7128511d	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is one of neurodegenerative diseases, and is defined as a monogenetic disease due to the mutation of Huntingtin gene"" || ""Huntington's disease (HD) is one of neurodegenerative diseases, and is defined as a monogenetic disease due to the"" || ""and further influences motor and cognitive ability, leading to the suffering of devastating symptoms in HD patients. MicroRNA"" || ""different pathways simultaneously. As a result, it raises a potential therapy for different diseases using miRNAs, especially for"" || ""introduce the update information of HD and miRNA, but also discuss the development of potential miRNA-based therapy in"" || Huntington's disease (HD) is one of neurodegenerative diseases, and is defined as a monogenetic disease due to the mutation of Huntingtin gene"	The regulatory roles of microRNAs toward pathogenesis and treatments in Huntington's disease.	10.1186/s12929-021-00755-1	34412645	PMC8375176	2021	Journal of biomedical science	Springer Science and Business Media LLC	Y	cc by	True	diamond	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by|cc-by-sa
575	test	0text575.txt	fd7ff91be3b4a28fa2ac9ffdb73f4401b5499bed237d879e60fb4d9d47801cad	high	abstract_phrase_match	"""Huntington's disease (HD) is a rare neurodegenerative disorder caused by an expansion of CAG trinucleotide repeat located in"" || ""protein is ubiquitously expressed in the brain. Specifically, mutant HTT (mHTT) protein-mediated toxicity leads to a dramatic degeneration"" || ""conventional role of wild type HTT (wtHTT) and how mHTT protein disrupts the function of medium spiny neurons"" || ""pathways in MSNs. In addition, we define how non-cell autonomous pathways lead to damage and death of MSNs"" || Huntington's disease (HD) is a rare neurodegenerative disorder caused by an expansion of CAG trinucleotide repeat located in the exon 1 of Huntingtin (HTT) gene in human chromosome 4"	Non-Cell Autonomous and Epigenetic Mechanisms of Huntington's Disease.	10.3390/ijms222212499	34830381	PMC8617801	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
576	train	0text576.txt	4da19a15498d18138619fde4103114411c459c41d39cb0019d47eeae04ba894a	high	abstract_phrase_match	"""Huntington's disease (HD) is an autosomal dominantly inherited neurodegenerative disorder caused by a trinucleotide repeat expansion in the Huntingtin gene"" || ""Huntington's disease (HD) is an autosomal dominantly inherited neurodegenerative disorder caused by a trinucleotide repeat expansion in the"" || ""developed, peripheral blood cells may be used to indicate disease progression and to monitor treatment response. In order"" || ""transcriptome analysis by next-generation sequencing (RNA-seq). We detected a gene expression signature consistent with dysregulation of immune-related functions"" || ""blood from HD cases vs. controls, including induction of the interferon response genes, IFITM3, IFI6 and IRF7. Our"" || Huntington's disease (HD) is an autosomal dominantly inherited neurodegenerative disorder caused by a trinucleotide repeat expansion in the Huntingtin gene"	RNA Sequencing of Human Peripheral Blood Cells Indicates Upregulation of Immune-Related Genes in Huntington's Disease.	10.3389/fneur.2020.573560	33329316	PMC7731869	2020	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
612	train	0text612.txt	f237c592677055c5e20fd09f20a89096c3dffc08942f0c6eabb2c62080eabee2	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is an inherited neurodegenerative disease"" || ""Huntington's disease (HD) is an inherited neurodegenerative disease. People at risk for HD can choose to get predictive testing years before the clinical onset. HD is characterized by motor, cognitive and psychiatric symptoms and has a mean"" || ""Huntington's disease (HD) is an inherited neurodegenerative disease. People at risk for HD can choose to get predictive"" || ""and psychiatric symptoms and has a mean age at onset between 30 and 50 years, an age at"" || ""that while employment and working capacity in HD are negatively influenced by cognitive decline and motor impairments, apathy"" || ""the influence of HD transcends the clinical manifestation of the disease, as some people at risk are already"" || Huntington's disease (HD) is an inherited neurodegenerative disease"	Huntington's disease influences employment before and during clinical manifestation: A systematic review.	10.1016/j.parkreldis.2022.02.022	35379551		2022	Parkinsonism & related disorders	Elsevier BV	N	cc by	True	hybrid	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
624	train	0text624.txt	1796df339531638ade0c8d7a7f972b505c9e7a5b632afd941f9b9bb8894c2844	high	abstract_prefix_exact_match	"""Disruptions of sleep and circadian rhythms are among the most debilitating symptoms in patients with neurodegenerative diseases"" || ""Disruptions of sleep and circadian rhythms are among the most debilitating symptoms in patients with neurodegenerative diseases. Their"" || ""patients with neurodegenerative diseases. Their underlying pathophysiology is multilayered and multifactorial. Recent evidence suggests that sleep and circadian"" || ""may influence the neurodegenerative processes as well as be their consequence. In this perspective, we provide an update"" || ""the neurodegenerative processes as well as be their consequence. In this perspective, we provide an update of the"" || Disruptions of sleep and circadian rhythms are among the most debilitating symptoms in patients with neurodegenerative diseases"	Circadian and Sleep Dysfunctions in Neurodegenerative Disorders-An Update.	10.3389/fnins.2020.627330	33536872	PMC7848154	2020	Frontiers in neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
633	test	0text633.txt	66366d4831fbaa0becd1988935f2dbecbf1b386661423e79bf96c9b2f3e1bb81	high	abstract_prefix_exact_match	"""There is increasing evidence that impairments of cerebrovascular function and/or abnormalities of the cerebral vasculature might contribute to early neuronal cell loss in Huntington's disease (HD)"" || ""There is increasing evidence that impairments of cerebrovascular function and/or abnormalities of the cerebral vasculature might contribute to"" || ""magnetic resonance imaging (fMRI) to assess regional cerebrovascular reactivity (CVR). In this study, we explored potential impairments of"" || ""rostral and caudal anterior cingulate, rostral and caudal middle frontal, insular, middle temporal, and posterior cingulate areas. In"" || There is increasing evidence that impairments of cerebrovascular function and/or abnormalities of the cerebral vasculature might contribute to early neuronal cell loss in Huntington's disease (HD)"	Impaired Cerebrovascular Reactivity in Huntington's Disease.	10.3389/fphys.2021.663898	34366879	PMC8334185	2021	Frontiers in physiology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
661	test	0text661.txt	5099cd115c0d696a29ad9d8ee7a2a49c52241ae4d6e55f2dabb0a1e1fe63b896	high	abstract_prefix_exact_match	"""The Renin-Angiotensin System (RAS) is expressed in the central nervous system and has important functions that go beyond blood pressure regulation"" || ""The Renin-Angiotensin System (RAS) is expressed in the central nervous system and has important functions that go beyond"" || ""neurodegenerative diseases. However, there is limited information regarding the involvement of RAS components in Huntington's disease (HD). Herein"" || ""a decrease in the levels and activity of the components of the RAS alternative axis ACE2, Ang-(1-7), and"" || ""component of the RAS classical arm, in these key brain regions. Moreover, patients with manifest HD presented higher"" || The Renin-Angiotensin System (RAS) is expressed in the central nervous system and has important functions that go beyond blood pressure regulation"	Renin-Angiotensin System in Huntington's Disease: Evidence from Animal Models and Human Patients.	10.3390/ijms23147686	35887034	PMC9316902	2022	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
670	val	0text670.txt	bf39c9e8fe76a64ed96cf09a04082115beb41b10560ef72538d9bced207e2074	high	abstract_phrase_match	"""Objective: Huntington's disease (HD) is an autosomal dominant neurodegenerative disorder"" || ""Objective: Huntington's disease (HD) is an autosomal dominant neurodegenerative disorder. Neurofilament light protein (NfL) is correlated with clinical"" || ""Compared with healthy controls, plasma NfL (p < 0.0001) and GFAP (p < 0.001) were increased in Chinese"" || ""and short version of the Problem Behaviors Assessments (PBAs) for HD were correlated with plasma NfL but not"" || Objective: Huntington's disease (HD) is an autosomal dominant neurodegenerative disorder"	Evaluation of Blood Glial Fibrillary Acidic Protein as a Potential Marker in Huntington's Disease.	10.3389/fneur.2021.779890	34867769	PMC8639701	2021	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
680	train	0text680.txt	1a5c7e932278671be66ab8a8649e523c1fd8cf029abfc9d2d8fbb78acff52cb1	high	abstract_prefix_exact_match	"""Neurodegenerative disorders are one of the most common causes of disability and represent 6.3% of the global burden of disease"" || ""Neurodegenerative disorders are one of the most common causes of disability and represent 6.3% of the global burden"" || ""on both personal and social levels. The molecular mechanisms underlying the onset and progression of dementia are still"" || ""both neighbouring and distant cells. These vesicles can be generated and internalized by different brain cells including neurons"" || ""pathological conditions. Here, we review data on the roles of exosomes as carriers of bioactive molecules potentially involved"" || Neurodegenerative disorders are one of the most common causes of disability and represent 6.3% of the global burden of disease"	Dual role of brain-derived extracellular vesicles in dementia-related neurodegenerative disorders: cargo of disease spreading signals and diagnostic-therapeutic molecules.	10.1186/s40035-022-00326-w	36437458	PMC9701396	2022	Translational neurodegeneration	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text	clear_permissive_licence:cc-by
722	test	0text722.txt	1bcd1a17c27bf74218ba9067b50980ff05c3d92138c186f41a2b5a8b03452d56	high	abstract_phrase_match	"""Huntington disease (HD) is a neurodegenerative disease"" || Huntington disease (HD) is a neurodegenerative disease"	Targeted genome editing of ZKSCAN3 mitigates the neurotoxicity caused by mutant HTT (huntingtin) in a Huntington disease animal model and three-dimensional cell culture of Huntington disease.	10.1080/15548627.2025.2569965	41037798		2025	Autophagy	Informa UK Limited	N		True	green	cc-by					include_text	clear_permissive_licence:cc-by
734	train	0text734.txt	48098335210d46e7c9d8f88c4cc9ad3dbcfb03cf8df251f151c7124e0aa7ea18	high	abstract_prefix_exact_match	"""Molecular markers derived from cerebrospinal fluid (CSF) represent an accessible means of exploring the pathobiology of Huntington's disease (HD) in vivo"" || ""Molecular markers derived from cerebrospinal fluid (CSF) represent an accessible means of exploring the pathobiology of Huntington's disease (HD) in vivo. The endo-lysosomal/autophagy system is dysfunctional in HD, potentially contributing"" || ""Molecular markers derived from cerebrospinal fluid (CSF) represent an accessible means of exploring the pathobiology of Huntington's disease"" || ""shown promise as biomarkers in other neurodegenerative diseases; however, they have yet to be fully explored in HD"" || ""This was affirmed by principal component analysis, in which no significant difference across disease stage was found in"" || ""which displayed strong correlations with composite Unified Huntington's Disease Rating Scale, UHDRS Total Functional Capacity, UHDRS Total Motor"" || Molecular markers derived from cerebrospinal fluid (CSF) represent an accessible means of exploring the pathobiology of Huntington's disease (HD) in vivo"	Cerebrospinal fluid endo-lysosomal proteins as potential biomarkers for Huntington's disease.	10.1371/journal.pone.0233820	32804976	PMC7430717	2020	PloS one	Public Library of Science (PLoS)	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
773	train	0text773.txt	a2a11405f1aa076ec6b84ef5e688487b9f963b15d5a15ae8269a60b4dbcc5189	high	abstract_phrase_match	"""Drosophila melanogaster provides a powerful genetic model system in which to investigate the molecular mechanisms underlying neurodegenerative diseases"" || ""Ataxia Telangiectasia, and neurodegeneration related to mitochondrial dysfunction or traumatic brain injury. We close by discussing recent progress"" || ""to mitochondrial dysfunction or traumatic brain injury. We close by discussing recent progress using Drosophila models of neural"" || Drosophila melanogaster provides a powerful genetic model system in which to investigate the molecular mechanisms underlying neurodegenerative diseases"	Modeling Neurodegenerative Disorders in <i>Drosophila melanogaster</i>.	10.3390/ijms21093055	32357532	PMC7246467	2020	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
805	train	0text805.txt	08d7ac0afadda53d8b76119496b645a0867c9d091480a931a3110e373e80c35b	high	abstract_prefix_exact_match	"""Huntington's Disease (HD) is an autosomal neurodegenerative disease characterized by motor, cognitive, and psychiatric symptoms"" || ""Huntington's Disease (HD) is an autosomal neurodegenerative disease characterized by motor, cognitive, and psychiatric symptoms. Cognitive impairment develops gradually in HD patients, progressing later into a severe cognitive dysfunction"" || ""Huntington's Disease (HD) is an autosomal neurodegenerative disease characterized by motor, cognitive, and psychiatric symptoms. Cognitive impairment develops"" || ""screening test commonly employed to detect mild cognitive impairment, which has also been useful to assess cognitive decline"" || ""Twenty-two HD patients and twenty-two healthy subjects participated in this study. T1-weighted images were acquired to analyze cortical"" || ""Also, the MoCA total score correlated with cortical thinning of fronto-parietal and temporo-occipital cortices, as well as with"" || Huntington's Disease (HD) is an autosomal neurodegenerative disease characterized by motor, cognitive, and psychiatric symptoms"	Montreal Cognitive Assessment (MoCA) performance in Huntington's disease patients correlates with cortical and caudate atrophy.	10.7717/peerj.12917	35402100	PMC8988933	2022	PeerJ	PeerJ	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by
826	train	0text826.txt	5fa5725a3b9ccc7da37dd9c796c6b0037d3c55b06dded9cd084b20419e225084	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a progressive, fatal neurodegenerative disorder characterized by motor, cognitive, and psychiatric disturbances"" || ""Huntington's disease (HD) is a progressive, fatal neurodegenerative disorder characterized by motor, cognitive, and psychiatric disturbances. There is"" || ""suggesting that disruption of thalamocortical circuits could underlie some of the early symptoms of HD. Loss of both"" || ""primary motor cortex of 4-5 month-old male and female Q175 mice. We assessed neuronal activity under baseline conditions"" || ""to the reward was delayed in thalamic neurons, CPNs and fast-spiking cortical interneurons (FSIs) of HD mice. In"" || Huntington's disease (HD) is a progressive, fatal neurodegenerative disorder characterized by motor, cognitive, and psychiatric disturbances"	Early impairment of thalamocortical circuit activity and coherence in a mouse model of Huntington's disease.	10.1016/j.nbd.2021.105447	34274461	PMC8591983	2021	Neurobiology of disease	Elsevier BV	N	cc by	True	gold	cc-by|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	include_text	clear_permissive_licence:cc-by|cc-by-sa
874	train	0text874.txt	ad0d5abeb55349a1daaf173876ef58f2297ae6e3a70f5313752046270e3e7fe6	high	abstract_prefix_exact_match	"""Huntington's disease (HD) is a fatal autosomal-dominant neurodegenerative disease caused by a trinucleotide CAG repeat expansion of the huntingtin gene (HTT) that affects 1 in every 10 000 individuals in the United States"" || ""Huntington's disease (HD) is a fatal autosomal-dominant neurodegenerative disease caused by a trinucleotide CAG repeat expansion of the huntingtin gene (HTT) that affects 1 in every 10 000 individuals in the United States. Our lab developed"" || ""Huntington's disease (HD) is a fatal autosomal-dominant neurodegenerative disease caused by a trinucleotide CAG repeat expansion of the"" || ""the YAC128 mouse, to enable transplantation studies using engineered human cells in addition to studying the impact of"" || ""YACNSG strain lacked immune cells, and in vivo imaging was used to assess human mesenchymal stem/stromal cell (MSC)"" || ""and continued testing monthly until 12 months on the accelerod and in the open field. At 12 months"" || Huntington's disease (HD) is a fatal autosomal-dominant neurodegenerative disease caused by a trinucleotide CAG repeat expansion of the huntingtin gene (HTT) that affects 1 in every 10 000 individuals in the United State"	A novel Huntington's disease mouse model to assess the role of neuroinflammation on disease progression and to develop human cell therapies.	10.1002/sctm.20-0431	33710799	PMC8235129	2021	Stem cells translational medicine	Oxford University Press (OUP)	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/|http://doi.wiley.com/10.1002/tdm_license_1.1	include_text	clear_permissive_licence:cc-by|cc-by-sa
