doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
229	test	0text229.txt	crossref	17	Parkinson’s disease: diagnosis, motor symptoms and non-motor features	10.2217/ebo.13.215	2013	Parkinson’s Disease: Diagnosis, Motor Symptoms and Non-motor Features			unknown	crossref_no_abstract_available	"""themselves anatomically by degeneration in the brain as well as motor symptoms. The motor symptoms can affect walking"""
229	test	0text229.txt	crossref	18	Riluzole for amyotrophic lateral sclerosis (ALS)/motor neuron disease (MND)	10.1080/14660820310002601	2003	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disorders			unknown	crossref_no_abstract_available	"""Neurodegenerative diseases (NDDs) such as amyotrophic lateral sclerosis (ALS), Huntington's disease (HD), and Parkinson's disease (PD) can manifest themselves anatomically by degeneration in the brain as well as motor symptoms. The motor sy"""
229	test	0text229.txt	crossref	19	The skin in amyotrophic lateral sclerosis	10.1080/14660820050515188	2000	Amyotrophic Lateral Sclerosis and Other Motor Neuron Disorders			unknown	crossref_no_abstract_available	ndds motor symptoms walking gait severity convolutional amyotrophic lateral sclerosis huntington parkinson
229	test	0text229.txt	crossref	20	Theme 2 ALS Heterogeneity and Disease Progression	10.3109/21678421.2015.1098805	2015	Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration			unknown	crossref_no_abstract_available	"""Neurodegenerative diseases (NDDs) such as amyotrophic lateral sclerosis (ALS), Huntington's disease (HD), and Parkinson's disease (PD) can manifest themselves anatomically by degeneration in the brain as well as motor symptoms"""
275	test	0text275.txt	crossref	1	Aggregation of neurodegenerative disease in ALS kindreds	10.1080/17482960802209664	2009	Amyotrophic Lateral Sclerosis			unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance"""
275	test	0text275.txt	crossref	2	Amyotrophic Lateral Sclerosis (ALS, Lou Gehrig disease)	10.1007/springerreference_91134		SpringerReference			unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance"""
275	test	0text275.txt	crossref	3	Autocorrelation and cross-correlation flow analysis along the confluence of the Kupa and Sava Rivers	10.17794/rgn.2021.5.7	2021	Rudarsko-geološko-naftni zbornik			unknown	crossref_no_abstract_available	"""driven features approach along with autocorrelation and cross correlation between gait time series to create different feature set"""
275	test	0text275.txt	crossref	4	Classification of Ventricular Arrhythmias Based on a Data Driven Approach	10.32920/ryerson.14657901.v1				http://rightsstatements.org/vocab/InC/1.0/	unknown	crossref_no_abstract_available	control classification features based data driven approach gait analysis cross correlation rule
275	test	0text275.txt	crossref	5	Classification of Ventricular Arrhythmias Based on a Data Driven Approach	10.32920/ryerson.14657901				http://rightsstatements.org/vocab/InC/1.0/	unknown	crossref_no_abstract_available	control classification features based data driven approach gait analysis cross correlation rule
275	test	0text275.txt	crossref	6	FCA-Transformer: A Feature Pyramid Time Series Forecasting Model Driven by Cross-Attention Mechanism	10.22541/au.173772018.80603459/v1					unknown	crossref_no_abstract_available	"""driven features approach along with autocorrelation and cross correlation between gait time series to create different feature set"""
275	test	0text275.txt	crossref	7	Features of Cross-Correlation Analysis in a Data-Driven Approach for Structural Damage Assessment	10.3390/s18051571	2018	Sensors		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	control classification features based data driven approach gait analysis cross correlation rule
275	test	0text275.txt	crossref	8	Figure 8: Cross-correlation between the features of the data-set.	10.7717/peerjcs.1149/fig-8					unknown	crossref_no_abstract_available	"""driven features approach along with autocorrelation and cross correlation between gait time series to create different feature set"""
275	test	0text275.txt	crossref	9	Figure 9: Pairwise mean feature analysis (scatter matrix) of time-series embeddings for video and signal branches, and multimodal features on test set.	10.7717/peerj-cs.3158/fig-9					unknown	crossref_no_abstract_available	"""driven features approach along with autocorrelation and cross correlation between gait time series to create different feature set"""
275	test	0text275.txt	crossref	10	Huntington Disease, Parkinson Disease, and Other Neurodegenerative Diseases	10.1093/med/9780199794591.003.0065	2012	Neuroglia			unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance"""
275	test	0text275.txt	crossref	11	Intelligent Rule-based Classification of Image Features for Breast Thermogram Analysis	10.1117/3.1000499.ch10		Multimodality Breast Imaging: Diagnosis and Treatment			unknown	crossref_no_abstract_available	control classification features based data driven approach gait analysis cross correlation rule
275	test	0text275.txt	crossref	12	Interdependency and cross-dependencies of COVID-19 time-series parameters using autocorrelation and cross-correlation	10.23919/splitech58164.2023.10193321	2023	2023 8th International Conference on Smart and Sustainable Technologies (SpliTech)		https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037	unknown	crossref_no_abstract_available	"""driven features approach along with autocorrelation and cross correlation between gait time series to create different feature set"""
275	test	0text275.txt	crossref	13	Neurodegenerative models in Drosophila: Polyglutamine disorders, Parkinson disease, and amyotrophic lateral sclerosis	10.1016/j.nbd.2010.05.026	2010	Neurobiology of Disease		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is"""
275	test	0text275.txt	crossref	14	Rule based classification of neurodegenerative diseases using data driven gait features	10.1007/s12553-018-0274-y	2019	Health and Technology		http://www.springer.com/tdm	unknown	crossref_no_abstract_available	control classification features based data driven approach gait analysis cross correlation rule
275	test	0text275.txt	crossref	15	The Motor Neuron Diseases and Amyotrophic Lateral Sclerosis	10.1016/b978-0-12-811069-0.00005-7	2019	The Molecular and Clinical Pathology of Neurodegenerative Disease		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance"""
275	test	0text275.txt	crossref	16	Video for Automatic Classification of Amyotrophic Lateral Sclerosis through Gait Dynamics	10.1109/compsac51774.2021.00295/video					unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance. The gait analysis based classification is attractive due to"""
275	test	0text275.txt	crossref	17	Vitamin D and Neurodegenerative Diseases Such as Multiple Sclerosis (MS), Parkinson’s Disease (PD), Alzheimer’s Disease (AD), and Amyotrophic Lateral Sclerosis (ALS): A Review of Current Literature	10.1007/s13668-025-00663-y	2025	Current Nutrition Reports		https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""Classification of neurodegenerative diseases (NDD) like Parkinson's disease (PD), Amyotrophic Lateral Sclerosis (ALS), and Huntington's disease (HD) is of high clinical importance"""
556	train	0text556.txt	crossref	1	ANALYSIS OF ATP-DEPENDENT CHAPERONE PROTEIN INTERACTIONS WITH MISFOLDED PROTEINS, AMYLOIDS, AND AGGREGATED PROTEINS	10.23860/diss-may-shannon-2018					unknown	crossref_no_abstract_available	"""and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenance, rogue proteins may"""
556	train	0text556.txt	crossref	2	Alzheimer??s disease may begin in the nose and may be caused by aluminosilicates	10.1097/00002093-198701030-00039	1987	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's"""
556	train	0text556.txt	crossref	3	Bacterial nanoparticles can deliver proteins, medications, enzymes, and genes to diagnose and cure numerous illnesses	10.31219/osf.io/7gyna				https://creativecommons.org/licenses/by/4.0/legalcode	unknown	crossref_no_abstract_available	"""and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenance, rogue proteins may"""
556	train	0text556.txt	crossref	4	Cyclic Amplification of Protein Misfolding and Aggregation	10.1385/1-59259-874-9:053		Amyloid Proteins			unknown	crossref_no_abstract_available	protein aggregation proteins alzheimer parkinson illnesses biological causes misfolding misfold accumulate cause
556	train	0text556.txt	crossref	5	Dominating and educative relationships - the cause of Alzheimer, dementia and Parkinson disease	10.31124/advance.176009287.79746536/v1				https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's"""
556	train	0text556.txt	crossref	6	Figure 3—figure supplement 2. Co-immunoprecipitation of NvPar proteins using a NvPar-1 specific antibody.	10.7554/elife.36740.009					unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's. New medicines are also explored to forecast and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenanc"""
556	train	0text556.txt	crossref	7	Figure 5. Block of sleep-time expression of proteins blocks memory formation.	10.7554/elife.17769.011					unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's. New medicines are also explored to forecast and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenanc"""
556	train	0text556.txt	crossref	8	Figure 6. Sparse coding allows for the replay of multiple previously experienced environments.	10.7554/elife.37388.015					unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's. New medicines are also explored to forecast and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenanc"""
556	train	0text556.txt	crossref	9	Language and Parkinson Disease	10.1097/00002093-199040300-00005	1990	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's"""
556	train	0text556.txt	crossref	10	Linked Landscapes and Conformational Conversions: How Proteins Fold and Misfold	10.1007/978-3-642-22230-6_1	2012	Biological and Medical Physics, Biomedical Engineering		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	protein aggregation proteins alzheimer parkinson illnesses biological causes misfolding misfold accumulate cause
556	train	0text556.txt	crossref	11	Lost in translation: Misfolded proteins may cause neurodegeneration by inhibiting normal protein production	10.1002/mds.25130	2012	Movement Disorders		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's. New medicines are also explored to forecast and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenanc"""
556	train	0text556.txt	crossref	12	Protein Folding, Misfolding, Stability, and Aggregation	10.1007/978-0-387-36063-8_1		Misbehaving Proteins			unknown	crossref_no_abstract_available	protein aggregation proteins alzheimer parkinson illnesses biological causes misfolding misfold accumulate cause
556	train	0text556.txt	crossref	13	Protein Folding, Misfolding, Stability, and Aggregation	10.1007/0-387-36063-8_1		Misbehaving Proteins			unknown	crossref_no_abstract_available	protein aggregation proteins alzheimer parkinson illnesses biological causes misfolding misfold accumulate cause
556	train	0text556.txt	crossref	14	Research Advances: Onions Battle Osteoporosis; New Weapon in War on TB; Smokers Beware: Study Shows Increased Cadmium Levels in the Brain May Cause Severe Neurological Disorders	10.1021/ed082p1114	2005	Journal of Chemical Education			unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's. New medicines are also explored to forecast and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenanc"""
556	train	0text556.txt	crossref	15	"Review for ""Stress‐inducible phosphoprotein 1 (Sti1/Stip1/Hop) sequesters misfolded proteins during stress"""	10.1111/febs.17389/v1/review2	2024				unknown	crossref_no_abstract_available	"""and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenance, rogue proteins may"""
556	train	0text556.txt	crossref	16	"Review for ""Stress‐inducible phosphoprotein 1 (Sti1/Stip1/Hop) sequesters misfolded proteins during stress"""	10.1111/febs.17389/v2/review1	2024				unknown	crossref_no_abstract_available	"""and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenance, rogue proteins may"""
556	train	0text556.txt	crossref	17	Rogue immune cells that ‘steal’ proteins may worsen multiple sclerosis	10.1126/science.abq3025	2022	AAAS Articles DO Group			unknown	crossref_no_abstract_available	"""and even cure these illnesses' severe symptoms. Because they were misfolded during creation or maintenance, rogue proteins may"""
556	train	0text556.txt	crossref	18	Spatial Cognition in Parkinson Disease	10.1097/00002093-199040300-00004	1990	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's"""
556	train	0text556.txt	crossref	19	The Mysterious Cognitive Disorder of Parkinson Disease	10.1097/00002093-199040300-00001	1990	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Proteins that misfold may accumulate and cause disorders like Alzheimer's and Parkinson's"""
556	train	0text556.txt	crossref	20	Why Proteins Misfold	10.1002/9780470572702.ch1	2010	Protein Misfolding Diseases		http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	protein aggregation proteins alzheimer parkinson illnesses biological causes misfolding misfold accumulate cause
1002	train	0text1002.txt	crossref	1		10.35802/226829					unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro"""
1002	train	0text1002.txt	crossref	2		10.55776/p22306					unknown	crossref_no_abstract_available	beta extracellular vesicles synaptic long term potentiation dysfunction large entorhinal show vitro
1002	train	0text1002.txt	crossref	3	Anyone’s Guess How We Got Here	10.5040/9781350366817.00000003	2017	Anyone’s Guess How We Got Here			unknown	crossref_no_abstract_available	"""However, how it starts and propagates is unknown. Here we show that amyloid-beta released by microglia in association"""
1002	train	0text1002.txt	crossref	4	Brain endothelium-derived extracellular vesicles containing amyloid-beta induce mitochondrial alterations in neural progenitor cells	10.20517/evcna.2022.22	2022	Extracellular Vesicles and Circulating Nucleic Acids			unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro"""
1002	train	0text1002.txt	crossref	5	Chronic synaptic insulin resistance after traumatic brain injury abolishes insulin protection from amyloid beta and tau oligomer-induced synaptic dysfunction	10.1038/s41598-019-44635-z	2019	Scientific Reports		https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro"""
1002	train	0text1002.txt	crossref	6	Europium-Doped Cerium Oxide Nanoparticles for Microglial Amyloid Beta Clearance and Homeostasis	10.1021/acschemneuro.1c00847.s001					unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic"""
1002	train	0text1002.txt	crossref	7	How Did We Get Here, and What’s Next?	10.4324/9781315268811-1	2017	Understanding Key Education Issues			unknown	crossref_no_abstract_available	"""However, how it starts and propagates is unknown. Here we show that amyloid-beta released by microglia in association"""
1002	train	0text1002.txt	crossref	8	Johnny Depp Starts Here	10.36019/9780813537795-005	2020	Johnny Depp Starts Here			unknown	crossref_no_abstract_available	"""However, how it starts and propagates is unknown. Here we show that amyloid-beta released by microglia in association"""
1002	train	0text1002.txt	crossref	9	LRPAP1 is released from activated microglia and inhibits microglial phagocytosis and amyloid beta aggregation	10.3389/fimmu.2023.1286474	2023	Frontiers in Immunology		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""However, how it starts and propagates is unknown. Here we show that amyloid-beta released by microglia in association"""
1002	train	0text1002.txt	crossref	10	Long-Term Synaptic Plasticity in Mammals I: Long-Term Potentiation (LTP)	10.1017/9781316221655.008		Behavioural Neuroscience			unknown	crossref_no_abstract_available	beta extracellular vesicles synaptic long term potentiation dysfunction large entorhinal show vitro
1002	train	0text1002.txt	crossref	11	Long-Term Temporal Dynamics of Synaptic Vesicles	10.53846/goediss-6481					unknown	crossref_no_abstract_available	beta extracellular vesicles synaptic long term potentiation dysfunction large entorhinal show vitro
1002	train	0text1002.txt	crossref	12	Long-term potentiation and synaptic coding	10.14711/thesis-b524592					unknown	crossref_no_abstract_available	beta extracellular vesicles synaptic long term potentiation dysfunction large entorhinal show vitro
1002	train	0text1002.txt	crossref	13	Microglial large extracellular vesicles propagate early synaptic dysfunction in Alzheimer’s disease	10.1093/brain/awac083	2022	Brain		https://creativecommons.org/licenses/by-nc/4.0/	unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro"""
1002	train	0text1002.txt	crossref	14	"Review for ""Microglial Clearance of Alzheimer’s Amyloid-Beta Obstructed by Nanoplastics"""	10.1039/d5en00291e/v1/review1	2025				unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro. However, inhibiting A beta-EV motion restricts the spread of sy"""
1002	train	0text1002.txt	crossref	15	"Review for ""Microglial Clearance of Alzheimer’s Amyloid-Beta Obstructed by Nanoplastics"""	10.1039/d5en00291e/v1/review2	2025				unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro. However, inhibiting A beta-EV motion restricts the spread of sy"""
1002	train	0text1002.txt	crossref	16	Spreading of Beta-Amyloid in Organotypic Mouse Brain Slices and Microglial Elimination and Effects on Cholinergic Neurons	10.3390/biom11030434	2021	Biomolecules		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Gabrielli et al. show that microglial extracellular vesicles carrying amyloid-beta (A beta-EVs) move along axons and propagate synaptic dysfunction in the mouse brain in vitro"""
1002	train	0text1002.txt	crossref	17	Synaptic Long-Term Potentiation in Pain Pathways	10.1007/springerreference_119363		SpringerReference			unknown	crossref_no_abstract_available	beta extracellular vesicles synaptic long term potentiation dysfunction large entorhinal show vitro
1002	train	0text1002.txt	crossref	18	This Is How We Got Here	10.5040/9780369102041.00000004	2017	This is How We Got Here			unknown	crossref_no_abstract_available	"""However, how it starts and propagates is unknown. Here we show that amyloid-beta released by microglia in association"""
1017	train	0text1017.txt	crossref	1	Aging, Preclinical Alzheimer Disease, and Early Detection	10.1097/00002093-200304002-00009	2003	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and their measurement t"""
1017	train	0text1017.txt	crossref	2	An Analysis of Mesenchymal Stem Cell-Derived Extracellular Vesicles for Preclinical Use	10.1021/acsnano.0c01363.s001					unknown	crossref_no_abstract_available	idica mice cells invasive preclinical however vesicles cell ganglioside specific cleavage assay
1017	train	0text1017.txt	crossref	3	Assay for Antigen-Specific T-Cell Proliferation in Mice	10.1016/b978-0-12-442750-1.50027-9	1979	Immunological Methods		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	idica mice cells invasive preclinical however vesicles cell ganglioside specific cleavage assay
1017	train	0text1017.txt	crossref	4	Detecting RNA/DNA Hybridization Using Double-Labeled Donor Probes With Enhanced Fluorescence Resonance Energy Transfer Signals	10.1385/1-59745-069-3:43		Fluorescent Energy Transfer Nucleic Acid Probes			unknown	crossref_no_abstract_available	"""with a DNA oligonucleotide-labeled Ass antibody. Fluorescence signals for individual EVs were then counted using an invasive cleavage"""
1017	train	0text1017.txt	crossref	5	Early Intervention Is Key to Successful Management of Alzheimer Disease	10.1097/00002093-200307004-00004	2003	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and their measurement t"""
1017	train	0text1017.txt	crossref	6	Early-Stage and Preclinical Alzheimer Disease	10.1097/01.wad.0000184005.22611.cc	2005	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and their measurement t"""
1017	train	0text1017.txt	crossref	7	Erratum: A DNA/Ki67-Based Flow Cytometry Assay for Cell Cycle Analysis of Antigen-Specific CD8 T Cells in Vaccinated Mice	10.3791/6484	2021	Journal of Visualized Experiments			unknown	crossref_no_abstract_available	idica mice cells invasive preclinical however vesicles cell ganglioside specific cleavage assay
1017	train	0text1017.txt	crossref	8	Erratum: An invasive cleavage assay for direct quantitation of specific RNAs	10.1038/nbt0302-307	2002	Nature Biotechnology		http://www.springer.com/tdm|http://www.springer.com/tdm	unknown	crossref_no_abstract_available	idica mice cells invasive preclinical however vesicles cell ganglioside specific cleavage assay
1017	train	0text1017.txt	crossref	9	Fluorescence Lifetime Discrimination of Near-Infrared Dye-Labeled Oligonucleotide Fragments Separated by Capillary Gel Electrophoresis for Base-Calling Applications in DNA Sequencing.	10.31390/gradschool_disstheses.6630					unknown	crossref_no_abstract_available	"""with a DNA oligonucleotide-labeled Ass antibody. Fluorescence signals for individual EVs were then counted using an invasive cleavage"""
1017	train	0text1017.txt	crossref	10	Ganglioside characterization of a cell line displaying motor neuron-like phenotype: GM2 as a possible major ganglioside in motor neurons	10.1016/0022-510x(95)00101-7	1995	Journal of the Neurological Sciences		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""in cell-cell communication. Neuron-derived and ganglioside-enriched EVs capture amyloid-ss protein, a major AD agent, and transport it into"""
1017	train	0text1017.txt	crossref	11	Human mesenchymal stroma/stem-like cell-derived taxol-loaded EVs/exosomes transfer anti-tumor microRNA signatures and express enhanced SDF-1-mediated tumor tropism	10.1186/s12964-024-01886-2	2024	Cell Communication and Signaling		https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	"""in cell-cell communication. Neuron-derived and ganglioside-enriched EVs capture amyloid-ss protein, a major AD agent, and transport it into"""
1017	train	0text1017.txt	crossref	12	Immuno-digital invasive cleavage assay for analyzing Alzheimer’s amyloid ß-bound extracellular vesicles	10.1186/s13195-022-01073-w	2022	Alzheimer's Research &amp; Therapy		https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	unknown	crossref_no_abstract_available	idica mice cells invasive preclinical however vesicles cell ganglioside specific cleavage assay
1017	train	0text1017.txt	crossref	13	Lack of Detectable Radiation Hypersensitivity in Lymphoblastoid Cells from Multiple Pedigrees of Familial Alzheimer Disease	10.1097/00002093-199307020-00004	1993	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and their measurement t"""
1017	train	0text1017.txt	crossref	14	Plasma lipid biomarkers for early-stage Alzheimer disease	10.1038/nrneurol.2011.125	2011	Nature Reviews Neurology		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the disease; however, the lack of minimally invasive and easily detectable biomarkers and their measurement t"""
1017	train	0text1017.txt	crossref	15	Plasticity in Early Alzheimer Disease	10.1097/tgr.0b013e31821e588e	2011	Topics in Geriatric Rehabilitation			unknown	crossref_no_abstract_available	"""Background The protracted preclinical stage of Alzheimer's disease (AD) provides the opportunity for early intervention to prevent the"""
1017	train	0text1017.txt	crossref	16	Rapid Enzymatic Detection of Shiga-Toxin-Producing E. coli Using Fluorescence-Labeled Oligonucleotide Substrates	10.1021/acsinfecdis.4c00221.s002					unknown	crossref_no_abstract_available	"""with a DNA oligonucleotide-labeled Ass antibody. Fluorescence signals for individual EVs were then counted using an invasive cleavage"""
1017	train	0text1017.txt	crossref	17	Rapid Enzymatic Detection of Shiga-Toxin-Producing E. coli Using Fluorescence-Labeled Oligonucleotide Substrates	10.1021/acsinfecdis.4c00221.s001					unknown	crossref_no_abstract_available	"""with a DNA oligonucleotide-labeled Ass antibody. Fluorescence signals for individual EVs were then counted using an invasive cleavage"""
1017	train	0text1017.txt	crossref	18	Short Tandem Repeat DNA Profiling Using Perylene-Oligonucleotide Fluorescence Assay	10.1021/acs.analchem.3c00063.s001					unknown	crossref_no_abstract_available	"""with a DNA oligonucleotide-labeled Ass antibody. Fluorescence signals for individual EVs were then counted using an invasive cleavage"""
1017	train	0text1017.txt	crossref	19	The regulation of amyloid β protein precursor secretion and its modulatory role in cell adhesion	10.1016/0896-6273(89)90237-7	1989	Neuron		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""in cell-cell communication. Neuron-derived and ganglioside-enriched EVs capture amyloid-ss protein, a major AD agent, and transport it into"""
1017	train	0text1017.txt	crossref	20	Transferrin-KD8 Complex Capture and Cell Nanovesicle-Immobilization Strategy to Prevent Amyloid Protein-Induced Endothelial Leakage in Alzheimers Disease	10.1021/acsanm.5c05459.s001					unknown	crossref_no_abstract_available	"""in cell-cell communication. Neuron-derived and ganglioside-enriched EVs capture amyloid-ss protein, a major AD agent, and transport it into"""
1028	train	0text1028.txt	crossref	1	Beta estrogen receptor knockout (BERKO) mice present attenuated hippocampal CA1 long-term potentiation and related memory deficits in contextual fear conditioning	10.1016/j.bbr.2005.05.011	2005	Behavioural Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Multiple forms of A beta were dramatically attenuated in KIBRA knockout mouse brain, including monomers, oligomers, and extracellular"""
1028	train	0text1028.txt	crossref	2	EVs from primary neurons: Characterization of extracellular vesicles derived from mouse primary neurons	10.47184/tev.2023.01.03	2023	Trillium Extracellular Vesicles			unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation"""
1028	train	0text1028.txt	crossref	3	EVs in the retina: Shining light on extracellular vesicles	10.47184/tev.2023.01.05	2023	Trillium Extracellular Vesicles			unknown	crossref_no_abstract_available	"""Background Previous research has revealed that KIBRA controls secretion of extracellular vesicles (EVs) by inhibiting the proteasomal degradation of Rab27a and EVs play an important role in amyloid beta (A beta) metabolism and transmission"""
1028	train	0text1028.txt	crossref	4	Faculty Opinions recommendation of Alcohol-and-HIV-Induced Lysosomal Dysfunction Regulates Extracellular Vesicles Secretion in Vitro and in Liver-Humanized Mice.	10.3410/f.739436584.793590590	2021	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature			unknown	crossref_no_abstract_available	beta kibra secretion mvbs metabolism knockout associated background extracellular degradation regulates lysosomal
1028	train	0text1028.txt	crossref	5	Faculty Opinions recommendation of Statins promote the degradation of extracellular amyloid {beta}-peptide by microglia via stimulation of exosome-associated insulin-degrading enzyme (IDE) secretion.	10.3410/f.9312956.9928055	2011	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature			unknown	crossref_no_abstract_available	beta kibra secretion mvbs metabolism knockout associated background extracellular degradation regulates lysosomal
